setname	LRT_pvalue	UNI_pvalue
YPL030W	0.0585	0.0718
YOR357C	0.0586	0.0319
YGR083C	0.0587	0.0542
YER094C	0.0595	0.0358
YGR215W	0.0595	0.0516
YHR023W	0.0595	0.0714
YER002W	0.0593	0.0807
YIL008W	0.0595	0.0699
YIR008C	0.06	0.0563
YKL175W	0.0601	0.0686
YDL106C	0.061	0.069
YIL020C	0.061	0.0638
YEL053C	0.0611	0.0689
YMR294W	0.0612	0.0922
YAL026C-A	0.0614	0.0881
YIR014W	0.0617	0.046
YMR243C	0.0616	0.064
YMR221C	0.0617	0.0839
YPR099C	0.0617	0.055
YJL066C	0.0618	0.0579
YPL084W	0.0619	0.0558
YAL053W	0.062	0.0649
YGL119W	0.0621	0.0704
YOR319W	0.0621	0.0676
YGR208W	0.0623	0.0692
YDL013W	0.0624	0.0719
YBR294W	0.0626	0.0807
YDR150W	0.0626	0.0644
YDL019C	0.0629	0.0724
YLR211C	0.0632	0.0467
YBR028C	0.0637	0.0504
YDL228C	0.0637	0.0923
YGL040C	0.0638	0.0653
YKL012W	0.0639	0.0604
YER096W	0.064	0.0732
YOR096W	0.064	0.0693
YCL010C	0.0642	0.0285
YLR127C	0.0647	0.0457
YJL174W	0.0647	0.059
YGL098W	0.0647	0.0784
YPL249C-A	0.0647	0.0552
YMR127C	0.0648	0.0752
YDL167C	0.0649	0.0748
YPR131C	0.0648	0.0908
YKR044W	0.0649	0.0508
YBR206W	0.0651	0.0683
YGL140C	0.0652	0.0791
YMR172W	0.0652	0.0783
YGL250W	0.0653	0.0784
YIL079C	0.0654	0.091
YKL164C	0.0656	0.0484
YHR051W	0.0658	0.0815
YPR199C	0.0662	0.0662
YGR103W	0.0663	0.0881
YPR081C	0.0663	0.0485
YAL038W	0.0666	0.0833
YPL242C	0.0668	0.0366
YER112W	0.0669	0.0693
YJL080C	0.067	0.0686
YGR189C	0.0672	0.0785
YEL044W	0.0673	0.031
YHR029C	0.0674	0.0786
YLR203C	0.0674	0.0797
YNR007C	0.0674	0.0579
YML131W	0.0677	0.0625
YPL183W-A	0.0677	0.0592
YDR146C	0.0682	0.0663
YOR063W	0.0682	0.0644
YDR013W	0.0684	0.0935
YPR179C	0.0685	0.104
YKL038W	0.0686	0.0387
YLR312W-A	0.0687	0.0666
YDL036C	0.0687	0.0778
YLR405W	0.0687	0.0839
YDR476C	0.0688	0.0645
YOR211C	0.0693	0.0611
YBL008W	0.0695	0.097
YOR270C	0.0695	0.0545
YPL259C	0.0698	0.0747
YKR030W	0.0699	0.0898
YFR052W	0.0701	0.0706
YPL099C	0.0699	0.0978
YNL144C	0.0701	0.0861
YDR309C	0.0702	0.0491
YFR044C	0.0704	0.0626
YBR252W	0.0703	0.0817
YML073C	0.0704	0.078
YMR119W-A	0.0705	0.0719
YDL030W	0.0706	0.0814
YDR118W	0.0707	0.07
YDL070W	0.0708	0.0794
YDR281C	0.0708	0.0924
YDL225W	0.0709	0.0856
YMR231W	0.071	0.08
YJR003C	0.0715	0.0518
YKL155C	0.0712	0.1046
YFL037W	0.0718	0.0284
YML007C-A	0.0715	0.0803
YMR071C	0.0718	0.0587
YFL007W	0.0727	0.0803
YKL081W	0.0722	0.1302
YOR076C	0.0728	0.0729
YLR441C	0.0727	0.0843
YPL266W	0.0728	0.1007
YIL076W	0.0729	0.0787
YCL034W	0.0732	0.0988
YBL037W	0.0739	0.0523
YDR465C	0.0734	0.0744
YMR091C	0.0739	0.0903
YNL209W	0.0739	0.0951
YNR001C	0.0745	0.0405
YMR212C	0.0745	0.0584
YDL111C	0.0741	0.0784
YOR207C	0.0745	0.0882
YDR336W	0.0748	0.1003
YPR158W	0.0748	0.0741
YER028C	0.0749	0.0768
YDR414C	0.075	0.0475
YOL115W	0.0749	0.0764
YLR069C	0.075	0.0514
YJR068W	0.0752	0.0661
YDL014W	0.0753	0.0672
YKL066W	0.0755	0.0739
YNL232W	0.0756	0.101
YOR362C	0.0758	0.092
YDL097C	0.0764	0.0838
YDL096C	0.0767	0.0932
YKL167C	0.0772	0.0853
YGR214W	0.0775	0.1032
YJR065C	0.0775	0.0239
YBR238C	0.0782	0.1254
YPL172C	0.0784	0.0749
YMR230W	0.0787	0.097
YHR018C	0.0789	0.0853
YBL052C	0.0793	0.057
YDL051W	0.079	0.0765
YDR310C	0.0793	0.0668
YDL130W	0.0794	0.0784
YNL199C	0.0797	0.1033
YOR060C	0.0797	0.0941
YJL090C	0.08	0.1084
YBR222C	0.0802	0.0987
YDR198C	0.0803	0.0661
YPR164W	0.0806	0.0766
YPL180W	0.0809	0.0759
YOR205C	0.081	0.0871
YBR016W	0.0821	0.1029
YOR347C	0.0821	0.1189
YPL217C	0.0823	0.1082
YAL030W	0.0824	0.0461
YEL053W-A	0.0825	0.0862
YHR076W	0.0829	0.0997
YOR385W	0.0831	0.0968
YDR419W	0.0832	0.0934
YDR350C	0.0835	0.0826
YKL079W	0.0842	0.0746
YOR276W	0.0836	0.0979
YNL007C	0.0842	0.0994
YBR085C-A	0.0843	0.0944
YMR194W	0.0844	0.0563
YDR012W	0.0845	0.1152
YGL139W	0.0845	0.0916
YPR186C	0.0849	0.0689
YGR091W	0.0855	0.094
YDL095W	0.0859	0.0672
YAL059W	0.086	0.0977
YDR507C	0.0862	0.1035
YPR198W	0.0865	0.0955
YBR002C	0.0876	0.1076
YNL221C	0.0873	0.1216
YEL042W	0.0876	0.1219
YMR193W	0.0885	0.0865
YDR191W	0.0882	0.1457
YNR044W	0.0885	0.0983
YDR081C	0.089	0.1174
YLR061W	0.089	0.1007
YBR090C	0.0893	0.1048
YPL141C	0.0893	0.1047
YER056C	0.0896	0.0758
YDL003W	0.0899	0.0992
YGR118W	0.0906	0.0955
YCL031C	0.0908	0.1597
YMR298W	0.0908	0.1014
YOR146W	0.0909	0.1022
YCL045C	0.091	0.0875
YDL035C	0.0919	0.1006
YOR278W	0.0919	0.0896
YGL229C	0.0921	0.0414
YPL270W	0.0922	0.0817
YGR093W	0.0923	0.1199
YKL178C	0.0926	0.0961
YDR244W	0.0927	0.0948
YMR119W	0.0938	0.101
YFR053C	0.0938	0.1024
YMR145C	0.0931	0.1112
YDR257C	0.0939	0.0871
YNL247W	0.0938	0.1016
YMR081C	0.0939	0.1165
YEL034C-A	0.0942	0.0913
YIL150C	0.0946	0.1163
YOR298W	0.095	0.0859
YDL153C	0.0951	0.1185
YDR021W	0.0951	0.1304
YDR221W	0.0954	0.1054
YMR276W	0.0956	0.1027
YGL003C	0.096	0.1021
YNL147W	0.0964	0.0801
YMR105C	0.0962	0.1254
YOR153W	0.0964	0.1001
YPL079W	0.0966	0.0984
YLR272C	0.0971	0.1194
YMR073C	0.0971	0.0776
YNL192W	0.0975	0.1117
YIR005W	0.0977	0.1104
YLR213C	0.0979	0.066
YDR490C	0.0984	0.0867
YLR003C	0.0985	0.0932
YBL095W	0.0989	0.0475
YIL051C	0.099	0.0907
YNR043W	0.0991	0.1427
YIL157C	0.0992	0.1381
YLR240W	0.0996	0.0429
YDL031W	0.0997	0.125
YCR045W-A	0.0999	0.0619
YDR034C	0.1	0.0786
YHL048C-A	0.1001	0.0951
YNL183C	0.1006	0.0727
YOR064C	0.1008	0.0757
YER127W	0.1011	0.14
YPR159W	0.1013	0.1081
YCR034W	0.1014	0.1035
YGL023C	0.1015	0.1135
YPR096C	0.1017	0.0545
YER041W	0.102	0.1196
YLL015W	0.1023	0.126
YFR052C-A	0.1024	0.0936
YNR054C	0.1027	0.1355
YML060W	0.1031	0.0957
YPR166C	0.1032	0.1326
YJL157C	0.1033	0.1231
YMR229C	0.1035	0.1003
YEL055C	0.1036	0.1322
YJR100C	0.1036	0.0948
YFL031W	0.1037	0.1116
YML095C	0.1039	0.1201
YFL005W	0.1046	0.1017
YMR078C	0.1044	0.1363
YPR066W	0.1046	0.0968
YMR122W-A	0.1048	0.0974
YCR019W	0.105	0.1066
YMR012W	0.1052	0.0938
YJL101C	0.105	0.111
YOR308C	0.1052	0.0908
YGR087C	0.1053	0.1126
YDR328C	0.1055	0.1273
YGR045C	0.1055	0.0789
YCL058W-A	0.1061	0.1528
YHR077C	0.1063	0.1094
YEL033W	0.1066	0.0896
YDR398W	0.1073	0.134
YLR134W	0.1076	0.0703
YJR024C	0.1077	0.1336
YMR095C	0.1078	0.1329
YCL061C	0.1081	0.1483
YHR204W	0.1087	0.1425
YER099C	0.1088	0.141
YOR189W	0.1089	0.1018
YDR002W	0.109	0.1254
YBR179C	0.1095	0.1019
YDL170W	0.1094	0.1181
YJR036C	0.1095	0.1329
YHR111W	0.1096	0.0899
YBL104C	0.1097	0.1103
YDL057W	0.11	0.1242
YNL284C	0.11	0.1454
YOR339C	0.1102	0.1366
YBR241C	0.1103	0.1248
YFR041C	0.1104	0.1621
YLL008W	0.1105	0.0827
YGL099W	0.1106	0.099
YLR128W	0.1106	0.1593
YOR279C	0.1107	0.108
YER131W	0.111	0.109
YFR015C	0.1113	0.1262
YOR247W	0.1112	0.1405
YLR139C	0.1113	0.0732
YAR007C	0.1116	0.1162
YGR161C	0.1118	0.1441
YDL199C	0.112	0.0953
YPL107W	0.1119	0.1389
YGL029W	0.112	0.1115
YFR040W	0.1121	0.1218
YDR045C	0.1122	0.1471
YBR190W	0.1129	0.1177
YOR300W	0.1133	0.143
YDL069C	0.1134	0.0868
YDR032C	0.1139	0.1275
YMR216C	0.1142	0.1394
YER151C	0.1144	0.1493
YGL178W	0.1153	0.0655
YFL002C	0.1154	0.1067
YDR131C	0.1156	0.1138
YJR101W	0.1156	0.1275
YDR107C	0.1157	0.1056
YML050W	0.116	0.1204
YGL097W	0.1161	0.0825
YLR220W	0.1163	0.0884
YIR017W-A	0.1167	0.1863
YOR186W	0.1167	0.0915
YFR036W-A	0.1168	0.1633
YBL031W	0.1171	0.1426
YMR158W	0.1175	0.064
YOL105C	0.1176	0.1195
YLR193C	0.1177	0.0796
YNL153C	0.1179	0.0602
YHR001W-A	0.1181	0.13
YLR363W-A	0.1182	0.0988
YGR191W	0.1189	0.1354
YOR386W	0.1189	0.1169
YNL072W	0.119	0.0805
YOR150W	0.1195	0.0904
YBR282W	0.1201	0.1617
YCL051W	0.1205	0.1548
YCL002C	0.1207	0.1
YNL127W	0.1211	0.1187
YNL167C	0.1215	0.1536
YOL006C	0.1228	0.1094
YGL026C	0.1222	0.1377
YPL128C	0.1228	0.1538
YDR118W-A	0.1232	0.136
YGR275W	0.1235	0.0998
YIR038C	0.1236	0.1178
YNL309W	0.1236	0.1707
YPL186C	0.1239	0.1206
YMR213W	0.124	0.1038
YPR025C	0.1241	0.132
YDR270W	0.1242	0.1838
YJL127C-B	0.1248	0.1656
YLR332W	0.1251	0.1614
YHR171W	0.1253	0.1133
YCR089W	0.1257	0.131
YEL016C	0.1259	0.1451
YCL004W	0.1259	0.1644
YGL036W	0.1259	0.0722
YLR401C	0.126	0.1311
YDR170W-A	0.1264	0.1731
YDR412W	0.1264	0.1075
YPR103W	0.1265	0.0811
YPR112C	0.1268	0.1643
YNR009W	0.127	0.0931
YIL084C	0.1271	0.1464
YCL005W-A	0.1276	0.1565
YBL075C	0.1278	0.1547
YKL053W	0.1277	0.1761
YOR058C	0.1278	0.1145
YML103C	0.1279	0.1251
YOL007C	0.128	0.1892
YMR280C	0.1285	0.1549
YDR520C	0.1288	0.1677
YOR129C	0.1288	0.1475
YMR108W	0.1293	0.1583
YNR051C	0.1295	0.1342
YGL247W	0.1296	0.0937
YKR094C	0.1301	0.1285
YGR011W	0.1309	0.0955
YNL252C	0.1303	0.1458
YML010W	0.1309	0.1448
YPL198W	0.1318	0.132
YPL161C	0.1319	0.1556
YMR010W	0.1321	0.1285
YNL259C	0.1324	0.1363
YJL052W	0.1326	0.1512
YJR139C	0.1325	0.1641
YDR066C	0.1327	0.117
YMR021C	0.1326	0.1269
YJR137C	0.1327	0.1064
YFR039C	0.133	0.0721
YPL234C	0.1329	0.1248
YGR084C	0.133	0.1503
YHL029C	0.1338	0.1488
YNL288W	0.133	0.1731
YNL117W	0.1338	0.1466
YMR288W	0.1341	0.1997
YNL052W	0.1341	0.1216
YPR082C	0.1344	0.1448
YGL022W	0.1355	0.1506
YKL014C	0.1356	0.1105
YGL164C	0.1363	0.142
YOR187W	0.136	0.1446
YNL143C	0.1363	0.1447
YCR013C	0.1366	0.1341
YDL116W	0.1365	0.1614
YHR172W	0.1366	0.126
YMR076C	0.1375	0.1055
YNL050C	0.1376	0.1265
YOR289W	0.1378	0.1186
YBR207W	0.1379	0.132
YKR091W	0.1379	0.0948
YAL001C	0.138	0.1319
YGR277C	0.1391	0.1573
YDR363W	0.1397	0.147
YOL030W	0.1402	0.1408
YGR127W	0.1403	0.1909
YOR269W	0.1411	0.1137
YML114C	0.1404	0.1282
YKL138C	0.1411	0.169
YPR057W	0.1411	0.1705
YHR170W	0.1421	0.1158
YLR196W	0.1412	0.1883
YMR201C	0.1421	0.0555
YHR054W-A	0.1424	0.169
YOR036W	0.1432	0.1316
YER129W	0.1434	0.1757
YLR014C	0.1434	0.1344
YPR122W	0.1438	0.1235
YGR175C	0.1441	0.1392
YDL119C	0.1442	0.174
YDR020C	0.1445	0.1688
YBR030W	0.1451	0.2164
YNR061C	0.1454	0.1767
YNL022C	0.1456	0.1468
YML099C	0.1457	0.175
YOR320C	0.1457	0.1271
YDR212W	0.146	0.1149
YBR089C-A	0.1461	0.1673
YEL034W	0.1467	0.1065
YKL173W	0.1474	0.1536
YDR397C	0.1478	0.1958
YLR415C	0.1478	0.1296
YOL090W	0.1479	0.1746
YGR107W	0.148	0.1493
YOR311C	0.1481	0.1521
YHR052W-A	0.1484	0.1652
YMR142C	0.1484	0.1767
YDR025W	0.1487	0.1978
YBL078C	0.1485	0.2095
YEL026W	0.1495	0.1612
YPR130C	0.1487	0.1934
YDL059C	0.1499	0.1557
YGR081C	0.1495	0.2155
YGR013W	0.1501	0.1384
YJR053W	0.1499	0.1879
YLR085C	0.1501	0.1468
YBL050W	0.1504	0.1526
YDR518W	0.1504	0.1392
YGR130C	0.1507	0.1781
YNL280C	0.1508	0.0469
YMR228W	0.1511	0.1812
YAL017W	0.1512	0.109
YNL172W	0.1514	0.1436
YKR009C	0.1515	0.2101
YHR135C	0.1519	0.1347
YGR250C	0.152	0.1261
YLR320W	0.1521	0.178
YIR024C	0.1526	0.1431
YNR014W	0.1529	0.166
YKL220C	0.1532	0.1575
YGR212W	0.1536	0.1903
YKL087C	0.1545	0.1847
YER084W	0.1547	0.132
YDR337W	0.1547	0.1648
YGL043W	0.1546	0.2187
YJL100W	0.1547	0.2106
YHR003C	0.1548	0.1228
YFL032W	0.1564	0.0736
YLR309C	0.1556	0.1498
YLL032C	0.1564	0.1641
YKL042W	0.1567	0.1922
YDR196C	0.1568	0.1584
YML005W	0.1567	0.1674
YGR080W	0.1568	0.1781
YKL032C	0.1578	0.1616
YIL015W	0.1581	0.2199
YLR266C	0.1581	0.1792
YOR154W	0.1586	0.1311
YPR060C	0.1592	0.0941
YLR060W	0.1593	0.1462
YMR268C	0.1596	0.1894
YOR310C	0.1598	0.1491
YLR274W	0.1601	0.1521
YAL016C-A	0.1604	0.1748
YCR095W-A	0.1611	0.0882
YNR033W	0.1615	0.1633
YHR174W	0.1617	0.1656
YAL029C	0.162	0.1654
YNL184C	0.1622	0.0479
YFR033C	0.1626	0.0535
YLR446W	0.1629	0.1585
YDL074C	0.1627	0.1758
YNL054W	0.1629	0.2316
YBR059C	0.163	0.1693
YML043C	0.1632	0.1786
YGL209W	0.1635	0.1595
YPL042C	0.164	0.1685
YOL004W	0.1646	0.1869
YPL061W	0.1652	0.1505
YHR016C	0.1656	0.1016
YJL167W	0.1664	0.1529
YLR076C	0.1666	0.1764
YDL211C	0.1667	0.1829
YDR329C	0.1667	0.1943
YLL062C	0.1667	0.1691
YFR032C-B	0.1673	0.2367
YNR075W	0.1681	0.1681
YDL033C	0.1676	0.2004
YPR185W	0.1681	0.2639
YDR315C	0.1684	0.1825
YLR086W	0.1687	0.1543
YMR104C	0.1691	0.1411
YBR025C	0.1692	0.18
YLL051C	0.1698	0.2216
YDL121C	0.171	0.1878
YHR176W	0.1708	0.2413
YJR011C	0.171	0.2663
YDR379W	0.1715	0.1777
YLR185W	0.1718	0.2077
YOR356W	0.1719	0.1946
YCR003W	0.1722	0.1776
YHR100C	0.1724	0.1967
YLL049W	0.1731	0.1391
YNR058W	0.1733	0.2143
YDR151C	0.174	0.1626
YDR016C	0.1734	0.1673
YDR302W	0.174	0.1755
YLR402W	0.1743	0.1965
YDR169C-A	0.1747	0.0876
YLR390W	0.1749	0.1711
YER177W	0.175	0.2062
YGR028W	0.1751	0.196
YGL116W	0.1762	0.1956
YHR122W	0.1766	0.135
YMR138W	0.1768	0.2011
YLR136C	0.1769	0.161
YBL059W	0.1775	0.2414
YGR085C	0.179	0.2226
YOR294W	0.1799	0.2093
YGL224C	0.18	0.1776
YPR004C	0.1801	0.1535
YDR249C	0.1803	0.1958
YNL225C	0.1806	0.1115
YDR437W	0.1808	0.149
YMR311C	0.1809	0.1907
YER180C-A	0.1816	0.1843
YJL206C	0.1811	0.2022
YDR256C	0.1817	0.2165
YOR232W	0.1816	0.2578
YPL243W	0.1817	0.2288
YGR099W	0.1822	0.1861
YIL108W	0.1825	0.1751
YLR448W	0.1831	0.1366
YMR203W	0.1832	0.1854
YER071C	0.1834	0.1872
YLR005W	0.1843	0.202
YNL214W	0.1845	0.2397
YBR136W	0.1852	0.1987
YIL095W	0.1856	0.2376
YDL188C	0.186	0.3039
YGL171W	0.186	0.1769
YBL087C	0.1866	0.1826
YER022W	0.1867	0.2534
YGL102C	0.1869	0.2578
YJL012C	0.1872	0.1768
YKR029C	0.1873	0.1587
YPR035W	0.1875	0.2254
YER150W	0.188	0.2302
YDR054C	0.1881	0.1269
YER153C	0.1884	0.1294
YML072C	0.1885	0.1907
YNR023W	0.1887	0.1716
YBR256C	0.189	0.2014
YJL074C	0.1894	0.2886
YER090W	0.1895	0.2241
YNL187W	0.1894	0.232
YPL078C	0.1895	0.2014
YOR168W	0.1897	0.1509
YHR080C	0.1899	0.2067
YMR003W	0.1905	0.1937
YJL010C	0.1907	0.2364
YOR166C	0.1913	0.278
YLR164W	0.1918	0.2126
YOR143C	0.1932	0.1995
YHR202W	0.1936	0.2485
YLR097C	0.1944	0.0797
YEL024W	0.1952	0.2067
YAL036C	0.1954	0.3161
YKR008W	0.1957	0.2276
YOR348C	0.1962	0.1717
YBR289W	0.1963	0.2316
YML125C	0.1967	0.1295
YPL043W	0.1963	0.2177
YPR182W	0.1967	0.2236
YER015W	0.1968	0.1668
YIL023C	0.1969	0.2868
YMR032W	0.197	0.2666
YDR277C	0.1984	0.2058
YJR076C	0.1985	0.1784
YNL145W	0.1987	0.2312
YKL058W	0.1992	0.2083
YHR200W	0.1989	0.2233
YOR134W	0.1992	0.2252
YLR104W	0.1993	0.1107
YGR172C	0.1994	0.2147
YLL003W	0.1995	0.2196
YJR085C	0.1996	0.2045
YML105C	0.1999	0.1914
YGR009C	0.201	0.1734
YHR139C	0.2011	0.2781
YDL093W	0.2015	0.1336
YGR002C	0.202	0.1822
YJR066W	0.2022	0.1873
YMR224C	0.2022	0.2685
YHR049W	0.2024	0.1429
YLR419W	0.2025	0.2461
YMR004W	0.203	0.2182
YDR416W	0.2031	0.1735
YBL055C	0.2032	0.2124
YLR209C	0.2034	0.123
YKL129C	0.2039	0.2375
YDR381W	0.2041	0.1649
YDR326C	0.2051	0.2274
YGL206C	0.2052	0.2346
YIL017C	0.2057	0.149
YKL006C-A	0.2059	0.1985
YLR002C	0.206	0.2202
YDR148C	0.2065	0.2162
YPR172W	0.2071	0.2415
YKR022C	0.2076	0.2233
YPR183W	0.2077	0.3249
YJR067C	0.2079	0.2453
YLR417W	0.2081	0.1907
YCR102C	0.2086	0.2783
YDL142C	0.2089	0.2224
YPR058W	0.2091	0.2009
YBL103C	0.2093	0.2624
YKL061W	0.2094	0.2455
YJR124C	0.2095	0.2523
YPL076W	0.2098	0.2277
YMR226C	0.2104	0.2232
YLR018C	0.2111	0.2555
YNL042W	0.2112	0.1976
YCR092C	0.2113	0.2547
YLR380W	0.2114	0.2035
YDR322C-A	0.2118	0.1955
YDR162C	0.2119	0.2034
YOL048C	0.2122	0.1978
YDL060W	0.2134	0.2283
YGR112W	0.2136	0.2415
YPL155C	0.2136	0.218
YOR176W	0.2141	0.2046
YJL129C	0.2144	0.2945
YBR214W	0.2146	0.2519
YDR167W	0.2149	0.1952
YBR122C	0.2158	0.1935
YMR287C	0.2162	0.2031
YMR087W	0.2166	0.2451
YGL240W	0.2167	0.2807
YJR005W	0.2168	0.2243
YEL017C-A	0.2173	0.2332
YIL045W	0.2173	0.2621
YJL096W	0.2178	0.2625
YBR251W	0.2179	0.2276
YOL069W	0.218	0.2516
YKR082W	0.2185	0.2099
YBR242W	0.2184	0.3041
YOR306C	0.219	0.1751
YCR020C	0.219	0.2801
YNR030W	0.2185	0.3139
YPR175W	0.219	0.1308
YIL056W	0.2195	0.1848
YOL052C	0.2195	0.2524
YPR113W	0.2195	0.26
YOL139C	0.2201	0.2009
YDL148C	0.2205	0.227
YOR372C	0.2205	0.1649
YDR301W	0.221	0.1365
YEL011W	0.2216	0.254
YNL292W	0.2217	0.1226
YHR097C	0.2221	0.1482
YNL114C	0.2222	0.2143
YOR377W	0.2229	0.2624
YPL152W	0.2233	0.2718
YNL027W	0.2234	0.2294
YJL109C	0.2238	0.2583
YGR217W	0.2244	0.2065
YOR210W	0.2238	0.2538
YHR084W	0.2244	0.3205
YKL154W	0.2253	0.1365
YDL240W	0.2254	0.1905
YGL088W	0.2257	0.291
YJR141W	0.2257	0.1317
YBL076C	0.2266	0.1927
YGL231C	0.2271	0.284
YOR116C	0.2286	0.3142
YOR241W	0.2287	0.2326
YNR031C	0.2288	0.287
YLR129W	0.2291	0.2924
YER175C	0.2298	0.2015
YER069W	0.2295	0.2316
YGR232W	0.2298	0.2167
YLR084C	0.23	0.2531
YIL092W	0.2304	0.285
YKL141W	0.2309	0.2442
YBR259W	0.231	0.1678
YOR257W	0.2312	0.2794
YHR004C	0.2313	0.2915
YAL023C	0.2319	0.2138
YOL034W	0.2323	0.2663
YKL055C	0.2324	0.2358
YMR153W	0.2326	0.2002
YBR255W	0.2329	0.1943
YBL097W	0.2334	0.2559
YER064C	0.2334	0.2788
YMR028W	0.2334	0.2089
YJL107C	0.2349	0.2239
YNL298W	0.2355	0.2007
YAL015C	0.2356	0.1719
YLR020C	0.2359	0.2537
YLR198C	0.2361	0.1765
YAL034C	0.2363	0.3659
YBR157C	0.2364	0.239
YOR354C	0.2363	0.2597
YOR260W	0.2364	0.1467
YDR387C	0.2366	0.2542
YMR184W	0.2367	0.2327
YBR240C	0.2369	0.3023
YJR111C	0.237	0.1204
YLR009W	0.2371	0.1883
YDR242W	0.2376	0.32
YPR154W	0.2381	0.2326
YMR258C	0.2391	0.2021
YDL067C	0.2397	0.2289
YLR038C	0.24	0.2847
YDR108W	0.2406	0.2475
YIL083C	0.2409	0.2486
YFR043C	0.2418	0.207
YDL083C	0.242	0.2145
YPL014W	0.242	0.2792
YER067W	0.2423	0.2403
YDL058W	0.2446	0.1968
YER167W	0.2449	0.2596
YCL037C	0.2452	0.1446
YOR307C	0.2449	0.2113
YDR494W	0.2452	0.3388
YER103W	0.2453	0.2761
YOR380W	0.2458	0.1694
YNL140C	0.2463	0.2872
YNL096C	0.2465	0.0641
YDR527W	0.2469	0.2741
YKR016W	0.2475	0.3489
YLR337C	0.2481	0.2318
YBL023C	0.2478	0.2847
YMR196W	0.2481	0.2304
YIL042C	0.2487	0.2083
YNL334C	0.2497	0.283
YPL119C	0.2499	0.2734
YBR171W	0.2501	0.2617
YER077C	0.2502	0.2375
YNR050C	0.2512	0.2913
YBL046W	0.2515	0.2815
YLR221C	0.2521	0.3299
YOR381W	0.2524	0.1212
YJL058C	0.2532	0.2288
YNR053C	0.2527	0.2332
YJL071W	0.2532	0.2916
YMR075W	0.2537	0.259
YLL021W	0.2541	0.3128
YOR291W	0.2541	0.3065
YJL137C	0.2548	0.1932
YHR008C	0.2564	0.3209
YOL120C	0.2564	0.2689
YNL107W	0.2566	0.3135
YJL003W	0.2568	0.261
YML036W	0.2573	0.1921
YKL077W	0.2574	0.2975
YJL092W	0.2577	0.2328
YPR101W	0.2591	0.3095
YHR012W	0.26	0.3561
YDR411C	0.2604	0.2867
YFL038C	0.2607	0.2878
YMR014W	0.2608	0.2846
YOR061W	0.261	0.3097
YER132C	0.2616	0.3544
YNL085W	0.2626	0.2694
YMR066W	0.2633	0.2187
YER171W	0.2635	0.3107
YDL185W	0.2636	0.3206
YGR071C	0.2639	0.2226
YBR037C	0.2646	0.2681
YAL025C	0.2657	0.2594
YJR054W	0.266	0.3517
YML041C	0.2662	0.3174
YPR097W	0.2672	0.225
YDL063C	0.2688	0.2851
YNL175C	0.2698	0.3946
YDR170C	0.2699	0.3257
YMR159C	0.2703	0.2771
YPR088C	0.2705	0.2827
YGR255C	0.2713	0.26
YML104C	0.2706	0.289
YDR113C	0.2718	0.3003
YMR183C	0.2713	0.3522
YGR140W	0.2718	0.2728
YCR096C	0.2726	0.2209
YGR240C	0.2723	0.2948
YFL026W	0.2726	0.3213
YLR045C	0.274	0.1644
YIL075C	0.2733	0.2918
YNR055C	0.274	0.1896
YBR175W	0.2742	0.3068
YCL057C-A	0.2743	0.3473
YPR163C	0.2745	0.253
YJL189W	0.2751	0.3399
YHR090C	0.2757	0.3469
YML058W-A	0.2757	0.2726
YPL203W	0.2759	0.297
YEL054C	0.2766	0.2556
YJL091C	0.2778	0.2431
YHR067W	0.2776	0.4195
YPR029C	0.2778	0.3127
YGL032C	0.278	0.2859
YGR270W	0.2781	0.2794
YJL094C	0.2785	0.2994
YDR042C	0.2786	0.1838
YML031W	0.279	0.2883
YDR319C	0.2791	0.2764
YHL004W	0.2795	0.2723
YOR256C	0.2798	0.2174
YOL142W	0.2799	0.2919
YLR410W	0.2803	0.2881
YAL021C	0.2804	0.3256
YDL215C	0.2809	0.3143
YDR501W	0.2812	0.3069
YJL111W	0.2824	0.2812
YOL129W	0.2826	0.2643
YDL052C	0.2827	0.3658
YML034W	0.2829	0.3124
YPR132W	0.2835	0.2991
YLR423C	0.2837	0.3506
YNL178W	0.2839	0.401
YAL051W	0.2851	0.2818
YGR086C	0.2855	0.3309
YPL212C	0.2856	0.2765
YOR098C	0.2862	0.2887
YOR259C	0.2869	0.3477
YOR272W	0.287	0.2683
YPL207W	0.2872	0.2865
YMR269W	0.2888	0.2968
YKR063C	0.2895	0.1887
YLR454W	0.2899	0.2377
YLR079W	0.2902	0.3026
YGR220C	0.2916	0.2529
YPL171C	0.2924	0.1871
YBR243C	0.2926	0.3411
YJL068C	0.2932	0.3408
YPL122C	0.2934	0.3222
YBR220C	0.2935	0.2838
YGL091C	0.2941	0.3824
YPL153C	0.2941	0.2862
YLR397C	0.2948	0.3503
YNL185C	0.2951	0.1193
YLR072W	0.2953	0.3508
YJR041C	0.2956	0.3211
YFR028C	0.2972	0.2989
YGR129W	0.2958	0.3596
YDR261C	0.2981	0.2943
YPL231W	0.2972	0.3285
YOR215C	0.2981	0.2828
YDR325W	0.2983	0.2762
YHL021C	0.2982	0.3339
YPR128C	0.2983	0.3039
YNL254C	0.2984	0.3214
YBR129C	0.2987	0.328
YBR023C	0.2992	0.3308
YJR048W	0.2992	0.3462
YFR035C	0.2993	0.3799
YJL108C	0.2996	0.3138
YOR383C	0.2999	0.1217
YBR049C	0.3	0.3488
YOR382W	0.3008	0.1524
YLL027W	0.3014	0.3316
YPL120W	0.3011	0.3373
YPL137C	0.3014	0.3807
